date,id,amount_manner,location,location_id,observer_name,observer_id,validation,page
2024-12-31 16:45,336301369,1,Heverlee - Egenhoven - Egenhoven Bos (Vlaams-Brabant),30919,Frederik Fluyt,40236,goedgekeurd (automatische validatie),1
2024-12-31 16:00,336233189,1,Loonbeek - Korenheide (Vlaams-Brabant),30976,Externe bron,3528,goedgekeurd (automatische validatie),1
2024-12-31 15:29,336205268,"6  foeragerend, gezien en gehoord",Berchem-Ste-Agathe/St-Agatha-Berchem - Koninckxbos - Bois du Wilder (Bruxelles / Brussel),32596,Sara Velghe,72841,goedgekeurd (automatische validatie),1
2024-12-31 15:21,336194978,1,Grimbergen (Vlaams-Brabant),23260,Kristof Vynckier,359678,goedgekeurd (automatische validatie),1
2024-12-31 14:57,336193018,4  gezien,Kooigem (Dg) (West-Vlaanderen),27358,Lore Vander Plancken,201247,goedgekeurd (automatische validatie),1
2024-12-31 14:30,336289624,1  gezien en gehoord,Edegem - Romeinse Put (Antwerpen),29438,Koen van Vooren,200642,goedgekeurd (automatische validatie),1
2024-12-31 14:30,336284264,1,Evere (Bruxelles / Brussel),23165,Diego Fernandez Martinez,135955,onbekend,1
2024-12-31 14:30,336284263,2,Evere (Bruxelles / Brussel),23165,Diego Fernandez Martinez,135955,onbekend,1
2024-12-31 14:30,336284262,1,Evere (Bruxelles / Brussel),23165,Diego Fernandez Martinez,135955,onbekend,1
2024-12-31 14:27,336204005,"1  adult, gezien en gehoord",Grimbergen (Vlaams-Brabant),23260,Maurits Marivoet,88061,goedgekeurd (automatische validatie),1
2024-12-31 14:00,336196107,1  gezien en gehoord,Schoten - Zuid-West - Vordenstein (Antwerpen),29278,andre janssens,46694,goedgekeurd (automatische validatie),1
2024-12-31 13:15,336186245,"4  adult, op voederplaats",Sint-Katherina-Lombeek (Dg) (Vlaams-Brabant),23247,Francis Vanvaerenbergh,52042,goedgekeurd (automatische validatie),1
2024-12-31 12:50,336184685,"2  foeragerend, gezien",Baulers (Brabant Wallon),23194,Laurence Mayeur,926630,goedgekeurd (automatische validatie),1
2024-12-31 12:50,336184496,1,Sint-Niklaas - Zuid (Oost-Vlaanderen),28435,LaurensDS,744150,goedgekeurd (met bewijs),1
2024-12-31 12:40,336196962,1  gezien en gehoord,Kessel-Lo - Provinciedomein Leopoldspark (Vlaams-Brabant),30910,Joris Souffreau,58563,goedgekeurd (automatische validatie),1
2024-12-31 11:00,336192452,"1  foeragerend, op voederplaats",Godarville (Hainaut),44029,Florian delooz,97629,goedgekeurd (automatische validatie),1
2024-12-31 10:39,336178408,1,Bierbeek - Vallei v/d Mollendaalbeek - Ten N van de E40 (Vlaams-Brabant),31092,Jelle Vleugels,414979,goedgekeurd (automatische validatie),1
2024-12-31 10:38,336178308,1,Forest/Vorst  (Dg) (Bruxelles / Brussel),23170,Marius Pailhès,817088,goedgekeurd (automatische validatie),1
2024-12-31 10:38,336178307,1,Forest/Vorst  (Dg) (Bruxelles / Brussel),23170,Marius Pailhès,817088,goedgekeurd (automatische validatie),1
2024-12-31,336183325,"2  overvliegend west, gezien en gehoord",Merksem - Dorpskern (Antwerpen),28640,Tim Vochten,51809,onbekend,1
2024-12-31 10:15,336177858,1,Willebroek - Broek Denaeyer (Groendomein provincie Antwerpen - regio Mechelen) (Antwerpen),29065,Vanderschueren Bertrand,66353,goedgekeurd (automatische validatie),1
2024-12-31 10:14,336177352,1  gezien,Saint-Denis (Hai.) (Hainaut),42723,Gaëtan Claes,322105,goedgekeurd (automatische validatie),1
2024-12-31 10:03,336177402,1,Sint-Denijs (Dg) (West-Vlaanderen),24041,Berepom,250823,goedgekeurd (met bewijs),1
2024-12-31,336183397,"12  overvliegend noord, gezien en gehoord",Merksem (Dg) (Antwerpen),23288,Tim Vochten,51809,onbekend,1
2024-12-31,336183399,"1  overvliegend oost, gezien en gehoord",Merksem - Dorpskern - Bouckenborgh (Antwerpen),29299,Tim Vochten,51809,onbekend,1
2024-12-31,336768584,1,Antwerpen (Antwerpen),91762,pierre blockx,40742,goedgekeurd (automatische validatie),2
2024-12-31,336718922,1  gezien,Antwerpen - Statiekwartier (Dg) (Antwerpen),27160,Jef Tegenbos,114880,goedgekeurd (automatische validatie),2
2024-12-31,336555661,1,Kessel-Lo - Provinciedomein Leopoldspark (Vlaams-Brabant),30910,Xu Anqi,922304,goedgekeurd (automatische validatie),2
2024-12-31,336207049,4,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),2
2024-12-31,336205983,2,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),2
2024-12-31,336199824,2,Neder-Over-Heembeek (Dg) (Bruxelles / Brussel),27807,Maurice Segers,40234,goedgekeurd (automatische validatie),2
2024-12-31,336199487,1,Neder-Over-Heembeek (Dg) (Bruxelles / Brussel),27807,Maurice Segers,40234,goedgekeurd (automatische validatie),2
2024-12-31,336199111,1  overvliegend,Neder-Over-Heembeek (Dg) (Bruxelles / Brussel),27807,Maurice Segers,40234,onbekend,2
2024-12-30 17:03,336152365,100,Borgerhout (Dg) (Antwerpen),23285,evert vandeberg,58719,goedgekeurd (automatische validatie),2
2024-12-30 16:31,336155617,1  gezien,Harelbeke/Deerlijk - De Gavers (Provinciedomein) (West-Vlaanderen),31857,Marc Batsleer,46825,goedgekeurd (automatische validatie),2
2024-12-30 16:24,336148510,1,Ixelles/Elsene - Plaine des Manoeuvres/Oefenterrein (Bruxelles / Brussel),71857,Lars Pottier,944062,goedgekeurd (automatische validatie),2
2024-12-30 16:20,336202848,"1  adult, roepend, gehoord",Kessel-Lo - Provinciedomein Leopoldspark (Vlaams-Brabant),30910,Niels Luyten,73819,goedgekeurd (automatische validatie),2
2024-12-30 16:00,336150266,"10  overvliegend, gezien en gehoord",Hyon (Hainaut),23871,Daniel VOITURON,104928,onbekend,2
2024-12-30 15:13,336155061,1,Kessel-Lo - Provinciedomein Leopoldspark (Vlaams-Brabant),30910,Mark Depauw,99452,goedgekeurd (automatische validatie),2
2024-12-30 15:05,336141958,1,Haacht - Sussenhoek (Vlaams-Brabant),35274,sansi,1015004,goedgekeurd (automatische validatie),2
2024-12-30 14:29,336148898,2  foeragerend,Boechout (Antwerpen),23332,G. Corens,109460,goedgekeurd (automatische validatie),2
2024-12-30 14:18,336204411,2,Willebroek - Broek Denaeyer (Groendomein provincie Antwerpen - regio Mechelen) (Antwerpen),29065,Geert Piette,79975,goedgekeurd (automatische validatie),2
2024-12-30 14:18,336140308,2  overvliegend,Willebroek - Broek Denaeyer (Groendomein provincie Antwerpen - regio Mechelen) (Antwerpen),29065,ElsLena,992259,onbekend,2
2024-12-30 14:17,336161270,2  gezien en gehoord,Willebroek - Broek Denaeyer (Groendomein provincie Antwerpen - regio Mechelen) (Antwerpen),29065,Kristof Vlietinck,60802,goedgekeurd (automatische validatie),2
2024-12-30 14:03,336230735,1,Rumbeke (Dg) (West-Vlaanderen),27324,Fdenolf,846455,goedgekeurd (automatische validatie),2
2024-12-30 13:54,336134700,1,Nijlen - Centrum (Antwerpen),28659,Walter,356129,goedgekeurd (met bewijs),2
2024-12-30 13:45,336170576,"2  adult, foeragerend, gezien en gehoord",Brasschaat (Antwerpen),23366,Geert Steel,161301,goedgekeurd (met bewijs),2
2024-12-30 13:40,336133432,1,Bruxelles/Brussel - Parc de Bruxelles (Parc Royal) (Bruxelles / Brussel),72822,tomhuyse44,903411,goedgekeurd (automatische validatie),2
2024-12-30 13:13,336131788,1,Ruisbroek - Gorrebroek (Antwerpen),29149,RS,966243,goedgekeurd (met bewijs),2
2024-12-30 12:42,336133932,1  roepend,Willebroek - Broek Denaeyer (Groendomein provincie Antwerpen - regio Mechelen) (Antwerpen),29065,ronan felix,40257,goedgekeurd (automatische validatie),2
2024-12-30 12:37,336148613,1  gehoord,Brussel/Bruxelles - Schaarbeek/Schaerbeek - Walkierspark/Parc Walckiers (Bruxelles / Brussel),263467,Jean-Yves Paquet,40153,goedgekeurd (automatische validatie),3
2024-12-30,336127114,5,Nieuwpoort (West-Vlaanderen),24053,François Richir,43419,goedgekeurd (automatische validatie),3
2024-12-30 11:56,336126507,1,Uccle/Ukkel (Bruxelles / Brussel),23169,Ingrid Parmentier,363197,goedgekeurd (automatische validatie),3
2024-12-30 11:55,336208645,1,gebruikerslocatie,,vervaagd,,onbekend,3
2024-12-30 11:52,336126437,1  overvliegend,Oudegem (Dg) (Oost-Vlaanderen),27419,Jelle Van den Berghe,40062,onbekend,3
2024-12-30 11:10,336133249,5,Willebroek - Broek Denaeyer (Groendomein provincie Antwerpen - regio Mechelen) (Antwerpen),29065,Victor Peperstraete,910926,goedgekeurd (automatische validatie),3
2024-12-30 11:10,336129581,5,Willebroek - Broek Denaeyer (Groendomein provincie Antwerpen - regio Mechelen) (Antwerpen),29065,Benne Roelen,367788,goedgekeurd (automatische validatie),3
2024-12-30 10:15,336193002,1,Neerijse - Doode Bemde - Kliniekvijvers (Vlaams-Brabant),30954,Frederik Fluyt,40236,goedgekeurd (automatische validatie),3
2024-12-30 10:02,336330146,"2  adult, gezien",Brugge - Centrum (CBR) - Minnewater (MW) (West-Vlaanderen),31327,Meino Zondervan,86449,goedgekeurd (automatische validatie),3
2024-12-30 09:30,336208739,3,gebruikerslocatie,,vervaagd,,onbekend,3
2024-12-30,336768447,1,Antwerpen (Antwerpen),91762,pierre blockx,40742,goedgekeurd (automatische validatie),3
2024-12-30,336718908,1  gezien,Antwerpen - Statiekwartier (Dg) (Antwerpen),27160,Jef Tegenbos,114880,goedgekeurd (automatische validatie),3
2024-12-30,336209260,1,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),3
2024-12-30,336209102,2,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),3
2024-12-30,336171388,1,Zottegem (Oost-Vlaanderen),24170,Brecht Embo,228132,onbekend,3
2024-12-29 22:04,336114888,5  overvliegend,Leuven - Centrum (Vlaams-Brabant),30913,Van den Heede Robbe,767315,onbekend,3
2024-12-29 16:45,336097062,1,Leuven - Centrum (Vlaams-Brabant),30913,Mark Depauw,99452,goedgekeurd (automatische validatie),3
2024-12-29 16:33,336133753,10,Bazel (Dg) (Oost-Vlaanderen),27380,Danny Jonckheere,44892,goedgekeurd (automatische validatie),3
2024-12-29 16:16,336631191,"3  adult, overvliegend, gezien en gehoord",Assebroek - Centrum (CAB) (West-Vlaanderen),28889,Luk Ingelbrecht,60345,onbekend,3
2024-12-29 15:46,336112047,1,Heverlee - Abdij van Park (Vlaams-Brabant),30915,m.robben,178258,goedgekeurd (automatische validatie),3
2024-12-29 15:40,336195486,1,Diest - Centrum (Vlaams-Brabant),30991,Pieter Hendrickx,40646,goedgekeurd (automatische validatie),3
2024-12-29 14:53,336104901,2  overvliegend,Neigem - Neigembos (Oost-Vlaanderen),28406,Cardoen Robrecht,522670,onbekend,3
2024-12-29 14:33,336113142,"1  adult, roepend, gehoord",Limal (Brabant Wallon),41806,Niels Luyten,73819,goedgekeurd (automatische validatie),3
2024-12-29 14:15,336111187,4,Corroy-le-Grand (Brabant Wallon),41767,Jean-Roch Schauder,205310,goedgekeurd (automatische validatie),3
2024-12-29 14:10,336113160,"1  adult, roepend, gehoord",Wavre (étangs de Bierges) (Brabant Wallon),106503,Niels Luyten,73819,goedgekeurd (automatische validatie),3
2024-12-29 14:09,336113161,"1  adult, roepend, gehoord",Bierges (Brabant Wallon),23174,Niels Luyten,73819,goedgekeurd (automatische validatie),4
2024-12-29 13:52,336110963,6,Corroy-le-Grand (Brabant Wallon),41767,Jean-Roch Schauder,205310,goedgekeurd (automatische validatie),4
2024-12-29 13:13,336092575,1  gehoord,Harelbeke - De Gavers - Reservaat (West-Vlaanderen),84174,Sofie VB,203978,goedgekeurd (automatische validatie),4
2024-12-29 13:02,336089161,6,Estaimpuis (Hainaut),43504,Miguel Bourgois,80520,onbekend,4
2024-12-29 12:51,336076065,1  roepend,Bossut-Gottechain (Brabant Wallon),41776,Luc Claes,91488,onbekend,4
2024-12-29 12:19,336080953,3,Sint-Katelijne-Waver - Kasteel Rozendaal (Antwerpen),29077,Bruno Godar,269705,goedgekeurd (automatische validatie),4
2024-12-29 12:15,336068803,1,Boutersem (Vlaams-Brabant),23419,Peter De Meirsman,40179,goedgekeurd (automatische validatie),4
2024-12-29 11:21,336071651,2,Bazel - Bazelse Kooi (BAKO) (Oost-Vlaanderen),29915,ronan felix,40257,goedgekeurd (automatische validatie),4
2024-12-29 11:16,336074208,1  overvliegend,Heverlee - Egenhoven - Arenberg (Vlaams-Brabant),30920,Jens Loncke,197746,onbekend,4
2024-12-29 10:55,336094266,1  overvliegend,Halle (Zoersel) (Dg) (Antwerpen),27152,Kris Weemaes,40182,onbekend,4
2024-12-29 10:43,336067130,1,Paal - Paalse Plas (Limburg),181138,Iven Vandermaesen,142303,onbekend,4
2024-12-29 10:36,336443325,2,Antwerpen - Sint-Annabos (SA) (Antwerpen),28353,Ewoud Benschop,118594,goedgekeurd (automatische validatie),4
2024-12-29 10:25,336072979,"2  overvliegend, gezien en gehoord",Sterrebeek - Plateau Sterrebeek-Moorsel (Vlaams-Brabant),126959,Francis Wyns,40973,onbekend,4
2024-12-29 10:19,336119266,4,Heverlee - West (Vlaams-Brabant),30917,Bob Hermans,128756,goedgekeurd (automatische validatie),4
2024-12-29 10:12,337079168,2,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Elisabeth Godding,41579,onbekend,4
2024-12-29 10:11,336063721,1,Mortsel (Antwerpen),23346,Bart Torbeyns,369505,goedgekeurd (met bewijs),4
2024-12-29 10:00,337079153,1,Etterbeek (Bruxelles / Brussel),24230,Elisabeth Godding,41579,onbekend,4
2024-12-29,336068382,"1  overvliegend west, gezien en gehoord",Ekeren - Dorpskern (Antwerpen),28286,Tim Vochten,51809,onbekend,4
2024-12-29 09:29,337079125,1,Sint-Lambrechts-Woluwe/Woluwe-Saint-Lambert (Bruxelles / Brussel),23171,Elisabeth Godding,41579,onbekend,4
2024-12-29 09:24,337079122,2,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Elisabeth Godding,41579,onbekend,4
2024-12-29 08:59,336083362,1,Wilrijk/Mortsel - Oude spoorwegberm (Antwerpen),134180,Marc Jeurissen,1306,goedgekeurd (automatische validatie),4
2024-12-29 08:00,336060214,10  overvliegend,Kortrijk - Kleiputten 't Hoge Kortrijk (West-Vlaanderen),31890,Externe bron,3528,onbekend,4
2024-12-29,336718894,4  gezien,Antwerpen - Statiekwartier (Dg) (Antwerpen),27160,Jef Tegenbos,114880,goedgekeurd (automatische validatie),4
2024-12-29,336112427,1,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),4
2024-12-29,336112218,2,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),4
2024-12-29,336112156,1,Edegem (Antwerpen),23347,Koen Maes,60682,goedgekeurd (met bewijs),5
2024-12-29,336111538,4,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),5
2024-12-29,336066135,1,Assebroek - Centrum (CAB) (West-Vlaanderen),28889,rudy deplae,78563,goedgekeurd (automatische validatie),5
2024-12-28 16:28,336071611,26  overvliegend,Bazel (Dg) (Oost-Vlaanderen),27380,ronan felix,40257,onbekend,5
2024-12-28 16:23,336051299,"2  adult, overvliegend west, gezien en gehoord",Brasschaat (Antwerpen),23366,Geert Steel,161301,onbekend,5
2024-12-28 16:03,336027209,"4  adult, overvliegend, gezien en gehoord",Kessel-Lo - Noord (Vlaams-Brabant),30911,dsklbenl,387274,onbekend,5
2024-12-28 16:01,336051296,"3  adult, overvliegend west, gezien en gehoord",Brasschaat (Antwerpen),23366,Geert Steel,161301,onbekend,5
2024-12-28 15:52,336045707,"1  adult, gezien en gehoord",Vallée de l'Arton en aval de Lonzée (Gembloux) (Namur),179987,Maëlle Hermans,1042466,onbekend,5
2024-12-28 15:10,336024604,1  gezien en gehoord,Diest - Centrum (Vlaams-Brabant),30991,Jan Dierckx,121900,goedgekeurd (automatische validatie),5
2024-12-28 14:59,336073878,"1  adult, roepend, gezien en gehoord",Tienen - Het Aardgat (Vlaams-Brabant),24349,Kevin Lambeets,40191,onbekend,5
2024-12-28 14:44,336017716,"2  adult, roepend, gezien en gehoord",Tervuren - Park (Vlaams-Brabant),30931,Carl Devos,85906,goedgekeurd (automatische validatie),5
2024-12-28 14:22,336016944,1  gezien en gehoord,Ancien Canal Bioblitz (Hainaut),679596,Philippe Schillings,143599,onbekend,5
2024-12-28 14:21,336029158,"1  adult, roepend, gezien en gehoord",Chaumont-Gistoux (Etangs Ouest Champ'Taine) (Brabant Wallon),42912,Michaël Colle,167189,goedgekeurd (automatische validatie),5
2024-12-28 14:20,336015242,1,Wintam - Noordelijk Eiland (Antwerpen),28267,Patrick Versonnen,41824,goedgekeurd (automatische validatie),5
2024-12-28 14:04,336045294,1,Lochristi (Oost-Vlaanderen),24118,Christa v.,774012,goedgekeurd (met bewijs),5
2024-12-28 13:36,336043081,"1  adult, roepend, gehoord",Hoegaarden - Getevallei (Vlaams-Brabant),31149,Jef Verhoeven,140365,goedgekeurd (automatische validatie),5
2024-12-28 12:41,336024816,1,Verrebroek - Spaans Fort (Oost-Vlaanderen),140958,Koen Maes,60682,goedgekeurd (automatische validatie),5
2024-12-28 11:50,336086727,1,Ukkel/Uccle - Avijlvlakte/Potagers du Plateau Avijl (Bruxelles / Brussel),251561,Lucas Deproote,147013,onbekend,5
2024-12-28 11:47,336086718,1,Ukkel/Uccle - Avijlvlakte/Potagers du Plateau Avijl (Bruxelles / Brussel),251561,Lucas Deproote,147013,onbekend,5
2024-12-28 11:37,336001677,1,Willebroek - Broek Denaeyer (Groendomein provincie Antwerpen - regio Mechelen) (Antwerpen),29065,Bert Vereyken,83517,goedgekeurd (automatische validatie),5
2024-12-28,335986529,"1  roepend, gehoord",Brasschaat - Park (Antwerpen),29280,Tim Vochten,51809,goedgekeurd (automatische validatie),5
2024-12-28 11:06,335991493,2,Lovenjoel - Koebos (Vlaams-Brabant),24420,Hubert Huysman,117259,goedgekeurd (automatische validatie),5
2024-12-28 10:41,336013186,"3  overvliegend, gezien en gehoord",Hévillers (Brabant Wallon),42732,Nicolas Dutoit,43602,onbekend,5
2024-12-28 10:30,336309494,2,gebruikerslocatie,,vervaagd,,onbekend,5
2024-12-28 10:25,336054041,2,Heverlee - West (Vlaams-Brabant),30917,Bob Hermans,128756,goedgekeurd (automatische validatie),5
2024-12-28 10:18,335983197,1,Berchem (A) - Wolvenberg (Antwerpen),84330,Joris Rombouts,327349,goedgekeurd (met bewijs),6
2024-12-28 10:18,335980033,"7  adult, foeragerend, op voederplaats",Carnières (Hainaut),42050,Pirson Anne et Stéphane,146409,goedgekeurd (automatische validatie),6
2024-12-28 10:10,335989302,1  roepend,Pécrot (Etang) (Brabant Wallon),42907,Luc Claes,91488,goedgekeurd (automatische validatie),6
2024-12-28 09:47,337079112,1,Ixelles/Elsene (Bruxelles / Brussel),24224,Elisabeth Godding,41579,onbekend,6
2024-12-28 09:10,337079089,4,Ixelles/Elsene (Bruxelles / Brussel),24224,Elisabeth Godding,41579,onbekend,6
2024-12-28,336768124,1,Antwerpen (Antwerpen),91762,pierre blockx,40742,goedgekeurd (automatische validatie),6
2024-12-28,336718882,3  gezien,Antwerpen - Statiekwartier (Dg) (Antwerpen),27160,Jef Tegenbos,114880,goedgekeurd (automatische validatie),6
2024-12-28,336080757,"4  adult, foeragerend, gezien en gehoord",Wervik (West-Vlaanderen),24095,Eric V.,813612,onbekend,6
2024-12-28,336068669,"1  roepend, gehoord",Kalmthout (Antwerpen),23365,Bernd Willaert,46456,goedgekeurd (automatische validatie),6
2024-12-28,336048897,1,Blaasveld (Dg) (Antwerpen),27200,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),6
2024-12-28,336048139,1,Willebroek - Broek Denaeyer (Groendomein provincie Antwerpen - regio Mechelen) (Antwerpen),29065,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),6
2024-12-28,336047681,2,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),6
2024-12-28,336045655,2,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),6
2024-12-27 17:28,335964832,585  slaapplaats,Bruxelles/Brussel - Cinquantenaire (Bruxelles / Brussel),72767,Elisabeth Godding,41579,goedgekeurd (automatische validatie),6
2024-12-27 17:10,335961475,"305  slaapplaats, gezien en gehoord",Haine - tronçon de Mons à Nimy (Hainaut),106185,Degossely Philippe,56425,goedgekeurd (automatische validatie),6
2024-12-27 16:35,335960422,"20  overvliegend noordwest, gezien en gehoord",Mons (Hainaut),43483,Degossely Philippe,56425,onbekend,6
2024-12-27 15:56,336176808,1,Lint (Antwerpen),23335,Jos van der Wijst,4616,goedgekeurd (automatische validatie),6
2024-12-27 15:49,335955835,1,Braine-l'Alleud (Paradis) (Brabant Wallon),672195,Didier Chalon,48715,goedgekeurd (automatische validatie),6
2024-12-27 15:10,335960319,"1  adult winterkleed, roepend, gezien en gehoord",Mortsel - Klein Zwitserland (Antwerpen),84333,Luc Rombouts,243782,goedgekeurd (automatische validatie),6
2024-12-27 13:50,335940824,1,Dilbeek - De Wolfsputten (Vlaams-Brabant),30886,django,1042834,goedgekeurd (automatische validatie),6
2024-12-27 13:15,335939096,"2  roepend, gehoord",Jette - Parc Roi Baudouin/Koning Boudewijnpark - Phase1/Fase1 (Bruxelles / Brussel),251527,adriaan seynaeve,40589,goedgekeurd (automatische validatie),6
2024-12-27 13:04,335939137,"3  roepend, gehoord",Jette - Parc Roi Baudouin/Koning Boudewijnpark - Phase2/Fase2 (Bruxelles / Brussel),251594,adriaan seynaeve,40589,goedgekeurd (automatische validatie),6
2024-12-27 12:38,335940821,"11  adult, foeragerend, op voederplaats",Beauvechain (Brabant Wallon),43443,V. Engelbos,119181,onbekend,6
2024-12-27 12:34,335939258,"4  foeragerend, gezien en gehoord",Ganshoren - Molenbeekvalleitje (Bruxelles / Brussel),229360,adriaan seynaeve,40589,goedgekeurd (automatische validatie),6
2024-12-27 12:26,335972823,1,Willebroek - Broek Denaeyer (Groendomein provincie Antwerpen - regio Mechelen) (Antwerpen),29065,Maxime Bervoets,319494,goedgekeurd (automatische validatie),6
2024-12-27 12:21,335939272,4  overvliegend,Zellik - Kerremansbos (Vlaams-Brabant),36163,adriaan seynaeve,40589,onbekend,7
2024-12-27 12:20,336110485,1,Berchem (A) - Brilschans (Antwerpen),84331,Pieter Luys,108557,goedgekeurd (automatische validatie),7
2024-12-27 12:20,335939306,"1  roepend, gehoord",Zellik - Kerremansbos (Vlaams-Brabant),36163,adriaan seynaeve,40589,goedgekeurd (automatische validatie),7
2024-12-27 12:07,335939374,"1  roepend, gehoord",Zellik - Kerremanspark (Vlaams-Brabant),180159,adriaan seynaeve,40589,goedgekeurd (automatische validatie),7
2024-12-27 11:48,335939430,"2  overvliegend, gezien en gehoord",Zellik - Kerremansbos (Vlaams-Brabant),36163,adriaan seynaeve,40589,onbekend,7
2024-12-27 11:45,335939463,"2  roepend, gehoord",Ganshoren - Molenbeekvalleitje (Bruxelles / Brussel),229360,adriaan seynaeve,40589,goedgekeurd (automatische validatie),7
2024-12-27 11:45,335939457,"1  roepend, gehoord",Ganshoren - Molenbeekvalleitje (Bruxelles / Brussel),229360,adriaan seynaeve,40589,goedgekeurd (automatische validatie),7
2024-12-27 11:32,335939502,"1  roepend, gehoord",Jette - Parc Roi Baudouin/Koning Boudewijnpark -Roi Baudouin Phase III (parc) (Bruxelles / Brussel),251528,adriaan seynaeve,40589,goedgekeurd (automatische validatie),7
2024-12-27 11:25,335939555,"1  overvliegend, gezien en gehoord",Jette - Laarbeekbos/Bois du Laerbeek (Bruxelles / Brussel),32609,adriaan seynaeve,40589,onbekend,7
2024-12-27 11:25,335939552,"1  foeragerend, gezien en gehoord",Jette - Laarbeekbos/Bois du Laerbeek (Bruxelles / Brussel),32609,adriaan seynaeve,40589,goedgekeurd (automatische validatie),7
2024-12-27 11:20,335939590,"1  roepend, gehoord",Jette - Laarbeekbos/Bois du Laerbeek (Bruxelles / Brussel),32609,adriaan seynaeve,40589,goedgekeurd (automatische validatie),7
2024-12-27 11:19,335976052,3  gehoord,Genval (Lac) (Brabant Wallon),672073,Evrard d'Oultremont,415733,goedgekeurd (automatische validatie),7
2024-12-27 11:17,336072268,"1  pleisterend, gezien",Kermt (Limburg),23437,Bart Maes,324986,onbekend,7
2024-12-27 11:12,335939614,"1  roepend, gehoord",Jette - Laarbeekbos/Bois du Laerbeek (Bruxelles / Brussel),32609,adriaan seynaeve,40589,goedgekeurd (automatische validatie),7
2024-12-27 11:11,335939620,"2  roepend, gehoord",Jette - Laarbeekbos/Bois du Laerbeek (Bruxelles / Brussel),32609,adriaan seynaeve,40589,goedgekeurd (automatische validatie),7
2024-12-27 11:05,336061045,1  overvliegend,Dottignies (Hainaut),23954,Jean Hugé,41035,onbekend,7
2024-12-27 11:01,335939635,"1  roepend, gezien en gehoord",Jette - Laarbeekbos/Bois du Laerbeek (Bruxelles / Brussel),32609,adriaan seynaeve,40589,goedgekeurd (automatische validatie),7
2024-12-27 11:00,335929902,1  gezien,Poelkapelle (Dg) (West-Vlaanderen),27311,Kurt Vandewalle,140964,goedgekeurd (met bewijs),7
2024-12-27 11:00,335929549,"1  foeragerend, gezien",Poelkapelle (Dg) (West-Vlaanderen),27311,Kurt Vandewalle,140964,goedgekeurd (met bewijs),7
2024-12-27 10:50,335928863,1,Genk - Bret (Limburg),670854,Mieke,235860,goedgekeurd (automatische validatie),7
2024-12-27 10:43,335928360,"1  foeragerend, met fotoval",Antwerpen Stad - Haringrode (Antwerpen),192033,Thomas H.,213089,goedgekeurd (met bewijs),7
2024-12-27 10:37,335939670,"1  roepend, gehoord",Jette - Jardin Serv. Plantations (Bruxelles / Brussel),251531,adriaan seynaeve,40589,goedgekeurd (automatische validatie),7
2024-12-27 10:30,335951217,12  gezien,Sint-Katherina-Lombeek (Dg) (Vlaams-Brabant),23247,Francis Vanvaerenbergh,52042,goedgekeurd (automatische validatie),7
2024-12-27 10:28,335939707,"1  overvliegend noord, gezien en gehoord",Jette - Laarbeekbos/Bois du Laerbeek (Bruxelles / Brussel),32609,adriaan seynaeve,40589,onbekend,7
2024-12-27 10:27,335939714,"1  roepend, gehoord",Jette - Laarbeekbos/Bois du Laerbeek (Bruxelles / Brussel),32609,adriaan seynaeve,40589,goedgekeurd (automatische validatie),7
2024-12-27 10:25,335939733,"1  roepend, gehoord",Jette - Laarbeekbos/Bois du Laerbeek (Bruxelles / Brussel),32609,adriaan seynaeve,40589,goedgekeurd (automatische validatie),8
2024-12-27 10:14,335939749,"1  roepend, gehoord",Ganshoren - Kerkhof van Ganshoren (Bruxelles / Brussel),251593,adriaan seynaeve,40589,goedgekeurd (automatische validatie),8
2024-12-27 10:10,335939794,"2  roepend, gehoord",Jette - Parc Roi Baudouin/Koning Boudewijnpark -Roi Baudouin Phase III (parc) (Bruxelles / Brussel),251528,adriaan seynaeve,40589,goedgekeurd (automatische validatie),8
2024-12-27 10:01,335931917,2,Brugge - Centrum (CBR) - Minnewater (MW) (West-Vlaanderen),31327,Patrick Keirsebilck,62478,goedgekeurd (automatische validatie),8
2024-12-27 10:00,335939827,"1  roepend, gehoord",Jette - Poelbos (Bruxelles / Brussel),32610,adriaan seynaeve,40589,goedgekeurd (automatische validatie),8
